worksheet_id,order_id,worksheet_channel,business_type_name,customer_type,dict_id,dict_name,justificativa,resolutividade,nps,comentario
360287970260439557,87965970281959.00,PHONE,Pop,driver,960007864,Zona de risco,AtendimeNão da equipe 99,Sim,10,
360287970260441524,0.00,PHONE,Taxi,driver,550172967,PayPaxx | Não consigo desbloquear o cart?o,Solução do problema,Não,0,
360287970260447797,87965972591581.00,HELP CENTER,Pop,passenger,960010960,Problemas de conexão do motorista (GPS/Internet),Solução do problema,Sim,10,
360287970260450444,87965971370327.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970260451815,87965968124716.00,HELP CENTER,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,5,Minha solicitação Não foi atenfida
360287970260455604,87965972425381.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Não,3,
360287970260463158,87965969038082.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Tempo de espera para ser chamado,Não,0,
360287970260463291,0.00,PHONE,Pop,driver,550172815,Conta bloqueada por Anti fraude (TSI),AtendimeNão da equipe 99,Não,0,Meu problema ¨¦ que Não me colocaram como 99 Comfort_por isso fui at¨¦ a 99_ por¨¦m contiNão Não recebeNão chamadas da 99 Comfort.
360287970260466542,87965951336121.00,HELP CENTER,Taxi,driver,550173003,PayPaxx | Não consigo transferir da wallet para o cartão,AtendimeNão da equipe 99,Não,9,
360287970260472289,0.00,PHONE,Pop,driver,550172195,Não consigo aceitar corridas,Solução do problema,Sim,10,
360287970260472413,0.00,CAT,Pop,driver,550172531,Como funcionam as legistações,AtendimeNão da equipe 99,Sim,10,Solicitei o estorno do valor_ vcs me deram um cupom de descoNão v¨¢lido por 3 dias. Não uso o aplicativo constantemente (teNão carro) e por isso a Solução prestada Não me adiaNãou em nada 
360287970260475779,0.00,PHONE,Pop,driver,550172087,Falha na ligação,Solução do problema,Sim,10,
360287970260476684,0.00,CAT,Pop,driver,960010548,Como funcionam os débitos em boleto,Solução do problema,Sim,10,Gostei do atendimeNão 100% educa??o que meu lugar Não ¨¦ respeito fui muito bem atendido parab¨¦ns
360287970260477456,87965972075630.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Sim,8,
360287970260478067,87965954621118.00,SELF HELP,Pop,driver,550173063,Achados e Perdidos,Solução do problema,Não,4,
360287970260483814,87965975151082.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,Houve um retorno da minha solicita??o e somente isso!App sem garantia de recebimeNão do valor da corrida para o motorista quaNão o passageiro se recusa a pagar!P¨¦ssimo!!!
360287970260485923,0.00,PHONE,Pop,driver,550172531,Como funcionam as Legistações,Solução do problema,Sim,10,Obg por vcs existir 99 
360287970260486455,87965975978255.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Tempo de espera para ser chamado,Sim,9,
360287970260488122,87965976866190.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260492849,87965975529927.00,HELP CENTER,Taxi,passenger,550175167,Corrida Não aconteceu e fui cobrado,Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970260495389,87965973680096.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,10,Não consigo mais atualiza forma de pagameNão
360287970260499673,87965976284446.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,Bom dia equipe 99pop.Eu j¨¢ liguei mais de 5 vezes e a ¨²nica mo?a que teve a atitude de levantar da cadeira e chamar o Supervisor foi a Aline. Pra mim o atendimeNão dela foi nota 10. Ela viu a minha Situação! T? perdeNão tempo ligaNão pra voc¨ºs dia ap¨®s dia.Minha solicita??o ainda est¨¢ em Análise com o Supervisor AndersoNãou Wanderson_ Não sei como se escreve o nome dele.Eu fico chateado pela demora que est¨¢ acarretaNão esse atendimeNão. Uma semana_ ligaNão e mandaNão mensagens.
360287970260501006,87965717160934.00,CAT,Pop,driver,550173483,Não recebi o valor do ped¨¢gio,AtendimeNão da equipe 99,Sim,7,
360287970260502484,0.00,CAT,Pop,driver,550173123,Entrega de brinde,AtendimeNão da equipe 99,Não,10,A Solução do problema foi r¨¢pida e sem muita burocracia. Bastou apenas eu explicar a Situação e o(a) atendente logo trouxe a Solução.Obrigado! E espero que Não volte a acontecer. 
360287970260502574,87965915784012.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,9,Os Cartãos s?o maravilhosos_ por¨¦m o tempo de espera ¨¦ estressante!
360287970260504011,87965971444667.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Não,8,Pessoal  Continuem apoiaNão seus motoristas e  clientes . Acima dos lucros necess¨¢rios_ a pessoa e sua dignidade. E cuidem-se  voc¨ºs s?o preciosos! Obrigado.  
360287970260505170,87965967708888.00,SELF HELP,Taxi,passenger,550175335,achados e perdidos,Solução do problema,Não,1,
360287970260507697,87965931083719.00,HELP CENTER,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,Solução do problema,Não,0,
360287970260508269,87965937928597.00,PHONE,Pop,driver,550172147,Não consigo finalizar a corrida,Solução do problema,Não,1,
360287970260509273,87965633237263.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,Solicitei ajuda e nada foi feito
360287970260510938,87965977903332.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Não,3,Não consigo resolver meu problema com a 99 tem mais de 15 dias.
360287970260512197,87965977464585.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,0,Parab¨¦ns pelo atendimeNão
360287970260512765,87965978274914.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,Est?o de parab¨¦ns_ sinceramente achei que sairia perdeNão nessa...
360287970260514638,87965978581587.00,SELF HELP,Taxi,passenger,550175167,Corrida Não aconteceu e fui cobrado,Tempo de espera para ser chamado,Sim,7,Da solicita??o at¨¦ a conclus?o do pedido_ o tempo foi muito curto. Parab¨¦ns ¨¤ equipe.
360287970260516061,87965978550429.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,
360287970260521047,87965976654568.00,SELF HELP,Pop,driver,960001984,Não recebi pela corrida (Análise de CSI),AtendimeNão da equipe 99,Sim,10,Eu acharia  melhor fixa o valor da  corrida_ assim Não  teria fraude de alguns motoristas.
360287970260521299,87965974385665.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,10,contiNão com meu app bloqueado e Não acho que o motorista deveria ser punido e eu Não pagar nada . Ele simplesmente errou e somente o valor original da corrida deveria ser cobrado .J¨¢ tentei falar um monte de vezes . DESBLOQUEIEM O MEU APP !!!!!!
360287970260521919,87965976554039.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,10,Acredito que em algumas situa??es um contato imediato telef?nico ser¨¢ melhor 
360287970260522961,87965979132562.00,SELF HELP,Pop,driver,960001984,Não recebi pela corrida (Análise de CSI),Solução do problema,Sim,10,
360287970260523605,87965968943291.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,9,
360287970260524280,87965977681234.00,PHONE,Pop,driver,550172867,PayPaxx | Como solicito a segunda via?,AtendimeNão da equipe 99,Sim,10,Resolvido.
360287970260524430,87965980093271.00,SELF HELP,Pop,passenger,550174451,Não concordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,Contato f¨¢cil e r¨¢pido.
360287970260529295,87965978107521.00,SELF HELP,Pop,passenger,550175831,Desconheço cobrança,Solução do problema,Não,1,
360287970260530758,87965977852616.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99,Sim,9,
360287970260533651,87965978538460.00,HELP CENTER,Pop,passenger,960004010,Corrida em Análise (CSI),AtendimeNão da equipe 99,Não,0,Apesar do ocorrido! Adoro o atendimeNão do 99 desde os  motorista at¨¦ os administradores 
360287970260537762,87964060321703.00,SELF HELP,Taxi,passenger,550175167,Corrida Não aconteceu e fui cobrado,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,9,
360287970260542749,87965977203856.00,HELP CENTER,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,10,
360287970260543351,87965979767064.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Não,0,
360287970260543612,87965977458193.00,HELP CENTER,Pop,driver,550172147,Não consigo finalizar a corrida,AtendimeNão da equipe 99,Sim,8,
360287970260545791,87965977449780.00,SELF HELP,Taxi,passenger,550175299,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970260546988,87965920127298.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,1,
360287970260547362,87965981648268.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,2,Sistema de Cancelamento de viagens_ acaba prejudicaNão o motorista... 
360287970260548700,87965982485675.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,4,?timo atendimeNão_ porem ainda Não recebi o meu reembolso.
360287970260557302,87965981038534.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,8,
360287970260558816,87965946404665.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,9,O problema que sempre reclamo aqui ¨¦ o mesmo_ est¨¢ cada vez pior e ent?o parece que vcs Não tomam atitude_ por isso os motoristas ficam cancelaNão. Nessa ¨²ltima vez eu j¨¢ o aguardava uns 7 minutos e ele cancela_ quaNão for assim_ acho que n¨®s_ clientes_ dever¨ªamos receber um cr¨¦dito
360287970260561028,87965980740976.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,10,
360287970260563055,87965975235908.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Tempo de espera para ser chamado,Sim,8,
360287970260571368,87965982352980.00,HELP CENTER,Pop,driver,550173543,Não recebi a compensa??o pelo Cancelamento do passageiro,Solução do problema,Não,0,
360287970260573605,87965979494014.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Tempo de espera para ser chamado,Sim,10,Demorou um pouquiNão
360287970260574912,0.00,PHONE,Pop,passenger,550175831,Desconheço cobrança,AtendimeNão da equipe 99,Sim,10,AtendimeNão foi r¨¢pido e as d¨²vidas foram esclarecidas.
360287970260575775,87965979430326.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,9,Super feliz com o app v¨¢rias promo??es para motorista
360287970260576916,87965983655227.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,10,Não resolveram meu problema. Estou com d¨ªvida em aberto. E Não deram baixa. Vou desinstalar o app e procurar o procon
360287970260578965,87965985231070.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99,Sim,10,Nunca ¨¦ resolvido_ sempre demora_ taNão que at¨¦ desisto de reclamar e de usar os servi?os de vcs... 
360287970260587148,87965984097762.00,SELF HELP,Pop,driver,550173063,Achados e Perdidos,AtendimeNão da equipe 99,Sim,10,
360287970260588447,87965964316194.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,0,Sou novo no aplicativo_mas quero acreditar que problemas existem e ser?o resolvidos e analisados por voc¨ºs.
360287970260589515,87965986037837.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99|Solução do problema,Sim,10,No dia 27.11 solicitei o t¨¢xi. O taxista iniciou a corrida sem o passageiro. Eu tentava cancelar a corrida_ falar com o motorista e Não conseguia. Liguei para central de 99 e Não consegui.  A motorista aumeNãou a corrida_ foi um valor absurdo. No dia seguinte_ eu consegui entrar em contato com a central porque onde eu trabalho tem parceria com a 99. Pediram para eu aguardar ciNão dias uteis que iriam devolver .O ¨²nico problema ¨¦ que quaNão acontece algo de emerg¨ºncia Não conseguimos falar com voc¨ºs.
360287970260595799,87965984447198.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,0,Excelente atendimeNão_ muito obrigada por Soluçãonar meu problema.
360287970260596258,87965986125434.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99|Solução do problema,Não,0,
360287970260596299,87965978132848.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Não,5,Meu problema foi resolvido automaticamente pelo aplicativo_ mas o valor demorou um pouco para cair.A resposta que recebi da Equipe de atendimeNão Não teve nada a ver com meu questionameNão. 
360287970260596599,87965986122024.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,10,Colocar incentivos aos s¨¢bados e domiNãos...
360287970260597278,87965979014202.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260598037,87965984156272.00,HELP CENTER,Pop,driver,960009464,Incentivos | Não recebi ou recebi o valor errado,Solução do problema,Sim,10,Super inseguro_ sofri uma fraude! Em seguida um roubo de um motorista_ ningu¨¦m entendeu meu lado. S¨® tirou o da empresa da reta. Nem os dados do motorista foi passado para eu fazer um boletim de ocorr¨ºncia. SoluçãonaNão esse caso. Serei um cliente a menos. Não queria que a empresa pagasse meu bem. Mas sim me ajudasse a recuperar e a resposta que tive deu a impress?o de se vira. Fofasse voc¨º. Vc errou. Fui fraudado com o nome da 99 e em seguida um roubo! TeNão v¨ªdeos_ provas que o motorista pegou. 
360287970260598958,87965979367283.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Tempo de espera para ser chamado,Não,0,
360287970260600518,87965987063068.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,10,Vcs s?o top
360287970260600861,87965986266242.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,10,
360287970260601388,87965986351153.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970260603673,87965988075877.00,HELP CENTER,Pop,driver,960011846,Passageiro Não apareceu,Solução do problema,Sim,10,A maioria dos motoristas que eu pego est?o com m¨²sica alta ouviNão sertanejo (g¨ºnero musical irritante que mesmo em volume baixo parece alto). Um deles desviou a rota_ Não usou o GPS_ parou pra abastecer o carro e ainda me levou pro lugar errado! Eu estava iNão pra Unesp e ele me levou pra Unip. Eu estava iNão pra uma reuni?o e cheguei super atrasada por causa dele.
360287970260607404,0.00,CAT,Pop,driver,960000206,PayPaxx | Como utilizo o Cartão99?,AtendimeNão da equipe 99,Sim,10,AtendimeNão de excel¨ºncia e valoriza??o aos prestadores de servi?os. A empresa mais s¨¦ria em administra??o de aplicativo de transporte.
